scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,country_iso2_list,scenario_provider,scenario_capacity_factor
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2094,$/MWh,115.79509712783374,GW,23675.338881278,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2769086279243275
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2095,$/MWh,116.30742866115406,GW,23615.13713039,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.27718465205037407
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2096,$/MWh,116.8197601944746,GW,23549.853767716,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2774799256214943
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2097,$/MWh,117.33209172779492,GW,23484.570405042,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.27777684081954657
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2098,$/MWh,117.84442326111548,GW,23419.287042368,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2780754113730776
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2099,$/MWh,118.35675479443604,GW,23354.003679693997,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.2783756511641405
NGFS2024GCAM_DT,target,Asia,Power,RenewablesCap,2100,$/MWh,118.86908632775636,GW,23288.720317019997,greentech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024GCAM,0.27867757423044576
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2023,$/tonnes,52.750054961855305,EJ/yr,123.49533972,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2024,$/tonnes,51.35685479128201,EJ/yr,122.58061386,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2025,$/tonnes,49.963654620708724,EJ/yr,121.665888,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2026,$/tonnes,50.48833358911517,EJ/yr,123.50394156,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2027,$/tonnes,51.01301255752162,EJ/yr,125.34199512000001,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2028,$/tonnes,51.537691525928075,EJ/yr,127.18004868,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2029,$/tonnes,52.06237049433452,EJ/yr,129.01810224000002,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2030,$/tonnes,52.58704946274098,EJ/yr,130.8561558,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2031,$/tonnes,53.63188345837355,EJ/yr,131.37635528,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2032,$/tonnes,54.67671745400612,EJ/yr,131.89655476,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2033,$/tonnes,55.7215514496387,EJ/yr,132.41675424,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2034,$/tonnes,56.76638544527128,EJ/yr,132.93695372,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2035,$/tonnes,57.81121944090385,EJ/yr,133.4571532,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2036,$/tonnes,57.78108001246497,EJ/yr,133.27445928,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2037,$/tonnes,57.75094058402609,EJ/yr,133.09176536,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2038,$/tonnes,57.72080115558721,EJ/yr,132.90907144,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2039,$/tonnes,57.69066172714833,EJ/yr,132.72637752,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2040,$/tonnes,57.66052229870945,EJ/yr,132.5436836,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2041,$/tonnes,58.33409575066308,EJ/yr,131.39495984,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2042,$/tonnes,59.00766920261671,EJ/yr,130.24623608000002,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2043,$/tonnes,59.681242654570326,EJ/yr,129.09751232,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2044,$/tonnes,60.354816106523955,EJ/yr,127.94878856,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2045,$/tonnes,61.02838955847758,EJ/yr,126.8000648,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2046,$/tonnes,61.13917503912875,EJ/yr,122.96778182,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2047,$/tonnes,61.24996051977994,EJ/yr,119.13549884,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2048,$/tonnes,61.360746000431114,EJ/yr,115.30321586,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2049,$/tonnes,61.4715314810823,EJ/yr,111.47093288,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2050,$/tonnes,61.58231696173347,EJ/yr,107.6386499,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2051,$/tonnes,62.213151042887,EJ/yr,106.050809342,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2052,$/tonnes,62.84398512404052,EJ/yr,104.462968784,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2053,$/tonnes,63.474819205194045,EJ/yr,102.875128226,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2054,$/tonnes,64.10565328634756,EJ/yr,101.287287668,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2055,$/tonnes,64.73648736750108,EJ/yr,99.69944711,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2056,$/tonnes,65.19302004939128,EJ/yr,99.823309488,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2057,$/tonnes,65.64955273128145,EJ/yr,99.947171866,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2058,$/tonnes,66.10608541317163,EJ/yr,100.071034244,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2059,$/tonnes,66.56261809506181,EJ/yr,100.194896622,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2060,$/tonnes,67.01915077695199,EJ/yr,100.318759,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2061,$/tonnes,67.29246534351306,EJ/yr,98.263661193,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2062,$/tonnes,67.56577991007413,EJ/yr,96.208563386,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2063,$/tonnes,67.83909447663521,EJ/yr,94.153465579,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2064,$/tonnes,68.11240904319628,EJ/yr,92.098367772,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2065,$/tonnes,68.38572360975735,EJ/yr,90.04326996500001,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2066,$/tonnes,68.65903817631842,EJ/yr,87.988172158,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2067,$/tonnes,68.93235274287949,EJ/yr,85.933074351,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2068,$/tonnes,69.20566730944057,EJ/yr,83.877976544,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2069,$/tonnes,69.47898187600164,EJ/yr,81.822878737,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2070,$/tonnes,69.75229644256272,EJ/yr,79.76778093,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2071,$/tonnes,70.24887259369815,EJ/yr,78.70246543,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2072,$/tonnes,70.7454487448336,EJ/yr,77.63714993,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2073,$/tonnes,71.24202489596902,EJ/yr,76.57183443,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2074,$/tonnes,71.73860104710447,EJ/yr,75.50651893,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2075,$/tonnes,72.23517719823991,EJ/yr,74.44120343,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2076,$/tonnes,72.73175334937535,EJ/yr,73.37588793,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2077,$/tonnes,73.22832950051078,EJ/yr,72.31057243000001,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2078,$/tonnes,73.72490565164622,EJ/yr,71.24525693,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2079,$/tonnes,74.22148180278165,EJ/yr,70.17994143,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2080,$/tonnes,74.7180579539171,EJ/yr,69.11462593,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2081,$/tonnes,75.18132486304933,EJ/yr,68.031757595,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2082,$/tonnes,75.64459177218156,EJ/yr,66.94888926,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2083,$/tonnes,76.10785868131379,EJ/yr,65.866020925,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2084,$/tonnes,76.57112559044603,EJ/yr,64.78315259,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2085,$/tonnes,77.03439249957826,EJ/yr,63.700284255,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2086,$/tonnes,77.49765940871048,EJ/yr,62.61741592,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2087,$/tonnes,77.9609263178427,EJ/yr,61.534547585,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2088,$/tonnes,78.42419322697495,EJ/yr,60.45167925,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2089,$/tonnes,78.88746013610718,EJ/yr,59.368810915,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2090,$/tonnes,79.35072704523941,EJ/yr,58.28594258,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2091,$/tonnes,80.28466860631309,EJ/yr,58.377653683999995,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2092,$/tonnes,81.21861016738676,EJ/yr,58.469364788,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2093,$/tonnes,82.15255172846042,EJ/yr,58.561075892,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2094,$/tonnes,83.0864932895341,EJ/yr,58.652786996,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2095,$/tonnes,84.02043485060778,EJ/yr,58.7444981,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2096,$/tonnes,84.95437641168145,EJ/yr,58.836209204,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2097,$/tonnes,85.88831797275512,EJ/yr,58.927920308,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2098,$/tonnes,86.8222595338288,EJ/yr,59.019631411999995,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
NGFS2024MESSAGE_CP,baseline,Asia,Coal,Coal,2099,$/tonnes,87.75620109490248,EJ/yr,59.111342516,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024MESSAGE,1
