scenario_source,region,scenario,sector,technology,year,smsp,tmsr
ngfs2024gcam,asia,ld,power,coalcap,2029,-0.12467278384019186,0.674412040963878
ngfs2024gcam,asia,ld,power,coalcap,2030,-0.15383149560358267,0.5982628995174639
ngfs2024gcam,asia,ld,power,gascap,2023,0,1
ngfs2024gcam,asia,ld,power,gascap,2024,-9.334881498338483e-4,0.9896853176042231
ngfs2024gcam,asia,ld,power,gascap,2025,-0.0018669762996677114,0.979370635208446
ngfs2024gcam,asia,ld,power,gascap,2026,-0.005574496457074583,0.9384039738679679
ngfs2024gcam,asia,ld,power,gascap,2027,-0.009282016614481454,0.8974373125274899
ngfs2024gcam,asia,ld,power,gascap,2028,-0.01298953677188834,0.8564706511870117
ngfs2024gcam,asia,ld,power,gascap,2029,-0.016697056929295212,0.8155039898465336
ngfs2024gcam,asia,ld,power,gascap,2030,-0.020404577086702083,0.7745373285060556
ngfs2024gcam,asia,ld,power,hydrocap,2023,0,1
ngfs2024gcam,asia,ld,power,hydrocap,2024,5.285550800809925e-4,1.0038937892417221
ngfs2024gcam,asia,ld,power,hydrocap,2025,0.001057110160161985,1.0077875784834442
ngfs2024gcam,asia,ld,power,hydrocap,2026,0.001585660383208186,1.0116813319440898
ngfs2024gcam,asia,ld,power,hydrocap,2027,0.002114210606254387,1.0155750854047354
ngfs2024gcam,asia,ld,power,hydrocap,2028,0.002642760829300588,1.019468838865381
ngfs2024gcam,asia,ld,power,hydrocap,2029,0.003171311052346789,1.0233625923260266
ngfs2024gcam,asia,ld,power,hydrocap,2030,0.00369986127539299,1.0272563457866721
ngfs2024gcam,asia,ld,power,nuclearcap,2023,0,1
ngfs2024gcam,asia,ld,power,nuclearcap,2024,7.749787819566138e-4,1.0393724605628671
ngfs2024gcam,asia,ld,power,nuclearcap,2025,0.0015499575639132276,1.0787449211257343
ngfs2024gcam,asia,ld,power,nuclearcap,2026,0.0024207044201768313,1.1229828371263797
ngfs2024gcam,asia,ld,power,nuclearcap,2027,0.0032914512764404386,1.1672207531270256
ngfs2024gcam,asia,ld,power,nuclearcap,2028,0.004162198132704042,1.211458669127671
ngfs2024gcam,asia,ld,power,nuclearcap,2029,0.00503294498896765,1.2556965851283168
ngfs2024gcam,asia,ld,power,nuclearcap,2030,0.005903691845231254,1.2999345011289622
ngfs2024gcam,asia,ld,power,oilcap,2023,0,1
ngfs2024gcam,asia,ld,power,oilcap,2024,-0.0012386635242683979,0.9252902227342841
ngfs2024gcam,asia,ld,power,oilcap,2025,-0.002477327048536792,0.8505804454685683
ngfs2024gcam,asia,ld,power,oilcap,2026,-0.002840128226527784,0.8286981548638978
ngfs2024gcam,asia,ld,power,oilcap,2027,-0.0032029294045187754,0.8068158642592274
ngfs2024gcam,asia,ld,power,oilcap,2028,-0.0035657305825097674,0.7849335736545568
ngfs2024gcam,asia,ld,power,oilcap,2029,-0.0039285317605007595,0.7630512830498863
ngfs2024gcam,asia,ld,power,oilcap,2030,-0.0042913329384917515,0.741168992445216
ngfs2024gcam,asia,ld,power,renewablescap,2023,0,1
ngfs2024gcam,asia,ld,power,renewablescap,2024,0.07096740038115489,1.2001465403834686
ngfs2024gcam,asia,ld,power,renewablescap,2025,0.14193480076230977,1.4002930807669374
ngfs2024gcam,asia,ld,power,renewablescap,2026,0.24174199860138537,1.68177535636913
ngfs2024gcam,asia,ld,power,renewablescap,2027,0.34154919644046094,1.9632576319713224
ngfs2024gcam,asia,ld,power,renewablescap,2028,0.4413563942795365,2.244739907573515
ngfs2024gcam,asia,ld,power,renewablescap,2029,0.5411635921186121,2.5262221831757077
ngfs2024gcam,asia,ld,power,renewablescap,2030,0.6409707899576877,2.8077044587779003
ngfs2024gcam,asia,ndc,coal,coal,2023,0,1
ngfs2024gcam,asia,ndc,coal,coal,2024,0.004289554380775786,1.0042895543807757
ngfs2024gcam,asia,ndc,coal,coal,2025,0.008579108761551572,1.0085791087615517
ngfs2024gcam,asia,ndc,coal,coal,2026,0.011750850541426232,1.0117508505414263
ngfs2024gcam,asia,ndc,coal,coal,2027,0.014922592321300894,1.014922592321301
ngfs2024gcam,asia,ndc,coal,coal,2028,0.018094334101175336,1.0180943341011754
ngfs2024gcam,asia,ndc,coal,coal,2029,0.02126607588105,1.02126607588105
ngfs2024gcam,asia,ndc,coal,coal,2030,0.02443781766092466,1.0244378176609246
ngfs2024gcam,asia,ndc,oil and gas,gas,2023,0,1
ngfs2024gcam,asia,ndc,oil and gas,gas,2024,0.009747225083775025,1.0317486203143642
ngfs2024gcam,asia,ndc,oil and gas,gas,2025,0.01949445016755005,1.0634972406287284
ngfs2024gcam,asia,ndc,oil and gas,gas,2026,0.03165755107612947,1.1031148414610494
ngfs2024gcam,asia,ndc,oil and gas,gas,2027,0.04382065198470889,1.1427324422933707
ngfs2024gcam,asia,ndc,oil and gas,gas,2028,0.055983752893288385,1.182350043125692
ngfs2024gcam,asia,ndc,oil and gas,gas,2029,0.06814685380186773,1.221967643958013
ngfs2024gcam,asia,ndc,oil and gas,gas,2030,0.08030995471044723,1.2615852447903342
ngfs2024gcam,asia,ndc,oil and gas,oil,2023,0,1
ngfs2024gcam,asia,ndc,oil and gas,oil,2024,0.013180745670401535,1.0190201796460603
ngfs2024gcam,asia,ndc,oil and gas,oil,2025,0.02636149134080307,1.0380403592921204
ngfs2024gcam,asia,ndc,oil and gas,oil,2026,0.036646359531581754,1.0528817078407038
ngfs2024gcam,asia,ndc,oil and gas,oil,2027,0.046931227722360434,1.0677230563892872
ngfs2024gcam,asia,ndc,oil and gas,oil,2028,0.05721609591313897,1.0825644049378704
ngfs2024gcam,asia,ndc,oil and gas,oil,2029,0.06750096410391765,1.0974057534864536
ngfs2024gcam,asia,ndc,oil and gas,oil,2030,0.07778583229469634,1.112247102035037
ngfs2024gcam,asia,ndc,power,coalcap,2023,0,1
ngfs2024gcam,asia,ndc,power,coalcap,2024,-7.076055240564976e-4,0.9982327312220755
ngfs2024gcam,asia,ndc,power,coalcap,2025,-0.0014152110481129346,0.996465462444151
ngfs2024gcam,asia,ndc,power,coalcap,2026,-0.004981721945276603,0.9875579806051852
ngfs2024gcam,asia,ndc,power,coalcap,2027,-0.008548232842440271,0.9786504987662193
ngfs2024gcam,asia,ndc,power,coalcap,2028,-0.01211474373960394,0.9697430169272536
ngfs2024gcam,asia,ndc,power,coalcap,2029,-0.01568125463676761,0.9608355350882878
ngfs2024gcam,asia,ndc,power,coalcap,2030,-0.019247765533931278,0.951928053249322
ngfs2024gcam,asia,ndc,power,gascap,2023,0,1
ngfs2024gcam,asia,ndc,power,gascap,2024,-3.560197755865214e-4,0.996214905822638
ngfs2024gcam,asia,ndc,power,gascap,2025,-7.120395511730428e-4,0.9924298116452762
ngfs2024gcam,asia,ndc,power,gascap,2026,-3.9183642437974414e-4,0.9958341140855036
ngfs2024gcam,asia,ndc,power,gascap,2027,-7.163329758644553e-5,0.9992384165257309
ngfs2024gcam,asia,ndc,power,gascap,2028,2.485698292068531e-4,1.0026427189659584
ngfs2024gcam,asia,ndc,power,gascap,2029,5.687729560001517e-4,1.0060470214061856
ngfs2024gcam,asia,ndc,power,gascap,2030,8.889760827934504e-4,1.009451323846413
ngfs2024gcam,asia,ndc,power,hydrocap,2023,0,1
ngfs2024gcam,asia,ndc,power,hydrocap,2024,5.386519003906565e-4,1.0038937892417221
ngfs2024gcam,asia,ndc,power,hydrocap,2025,0.001077303800781313,1.0077875784834442
ngfs2024gcam,asia,ndc,power,hydrocap,2026,0.0016159507513547806,1.0116813319440898
ngfs2024gcam,asia,ndc,power,hydrocap,2027,0.002154597701928248,1.0155750854047354
ngfs2024gcam,asia,ndc,power,hydrocap,2028,0.002693244652501716,1.019468838865381
ngfs2024gcam,asia,ndc,power,hydrocap,2029,0.0032318916030751833,1.0233625923260266
ngfs2024gcam,asia,ndc,power,hydrocap,2030,0.0037705385536486507,1.0272563457866721
ngfs2024gcam,asia,ndc,power,nuclearcap,2023,0,1
ngfs2024gcam,asia,ndc,power,nuclearcap,2024,5.627647377800682e-4,1.0290410734664912
ngfs2024gcam,asia,ndc,power,nuclearcap,2025,0.0011255294755601363,1.0580821469329824
ngfs2024gcam,asia,ndc,power,nuclearcap,2026,0.0013238116556447443,1.068314357610659
ngfs2024gcam,asia,ndc,power,nuclearcap,2027,0.001522093835729356,1.078546568288336
ngfs2024gcam,asia,ndc,power,nuclearcap,2028,0.0017203760158139637,1.0887787789660126
ngfs2024gcam,asia,ndc,power,nuclearcap,2029,0.0019186581958985753,1.0990109896436895
ngfs2024gcam,asia,ndc,power,nuclearcap,2030,0.0021169403759831833,1.1092432003213661
ngfs2024gcam,asia,ndc,power,oilcap,2023,0,1
ngfs2024gcam,asia,ndc,power,oilcap,2024,-0.0012968358705492307,0.9218271031865231
ngfs2024gcam,asia,ndc,power,oilcap,2025,-0.0025936717410984596,0.8436542063730463
ngfs2024gcam,asia,ndc,power,oilcap,2026,-0.0024399421209164362,0.8529209840806792
ngfs2024gcam,asia,ndc,power,oilcap,2027,-0.0022862125007344146,0.862187761788312
ngfs2024gcam,asia,ndc,power,oilcap,2028,-0.002132482880552393,0.8714545394959448
ngfs2024gcam,asia,ndc,power,oilcap,2029,-0.0019787532603703696,0.8807213172035777
ngfs2024gcam,asia,ndc,power,oilcap,2030,-0.0018250236401883477,0.8899880949112104
ngfs2024gcam,asia,ndc,power,renewablescap,2023,0,1
ngfs2024gcam,asia,ndc,power,renewablescap,2024,0.06351338173095976,1.1917426029770428
ngfs2024gcam,asia,ndc,power,renewablescap,2025,0.12702676346191943,1.3834852059540854
ngfs2024gcam,asia,ndc,power,renewablescap,2026,0.19476027717712213,1.5879681019136853
ngfs2024gcam,asia,ndc,power,renewablescap,2027,0.2624937908923248,1.792450997873285
ngfs2024gcam,asia,ndc,power,renewablescap,2028,0.33022730460752747,1.9969338938328849
ngfs2024gcam,asia,ndc,power,renewablescap,2029,0.3979608183227301,2.201416789792485
ngfs2024gcam,asia,ndc,power,renewablescap,2030,0.4656943320379328,2.4058996857520847
ngfs2024gcam,asia,nz2050,coal,coal,2023,0,1
ngfs2024gcam,asia,nz2050,coal,coal,2024,-0.004875462513299727,0.9951245374867003
ngfs2024gcam,asia,nz2050,coal,coal,2025,-0.009750925026599454,0.9902490749734005
ngfs2024gcam,asia,nz2050,coal,coal,2026,-0.07018793414669805,0.929812065853302
ngfs2024gcam,asia,nz2050,coal,coal,2027,-0.13062494326679652,0.8693750567332035
ngfs2024gcam,asia,nz2050,coal,coal,2028,-0.1910619523868951,0.8089380476131048
ngfs2024gcam,asia,nz2050,coal,coal,2029,-0.2514989615069936,0.7485010384930064
ngfs2024gcam,asia,nz2050,coal,coal,2030,-0.31193597062709216,0.6880640293729078
ngfs2024gcam,asia,nz2050,oil and gas,gas,2023,0,1
ngfs2024gcam,asia,nz2050,oil and gas,gas,2024,0.008208965262668922,1.0270228443066056
ngfs2024gcam,asia,nz2050,oil and gas,gas,2025,0.016417930525337878,1.0540456886132112
ngfs2024gcam,asia,nz2050,oil and gas,gas,2026,0.01615297930371392,1.053173503705407
ngfs2024gcam,asia,nz2050,oil and gas,gas,2027,0.015888028082089996,1.052301318797603
ngfs2024gcam,asia,nz2050,oil and gas,gas,2028,0.015623076860466037,1.0514291338897988
ngfs2024gcam,asia,nz2050,oil and gas,gas,2029,0.015358125638842113,1.0505569489819946
ngfs2024gcam,asia,nz2050,oil and gas,gas,2030,0.015093174417218155,1.0496847640741904
ngfs2024gcam,asia,nz2050,oil and gas,oil,2023,0,1
ngfs2024gcam,asia,nz2050,oil and gas,oil,2024,0.013034522557923056,1.0187218102588582
ngfs2024gcam,asia,nz2050,oil and gas,oil,2025,0.026069045115846113,1.0374436205177167
ngfs2024gcam,asia,nz2050,oil and gas,oil,2026,0.026844851550023082,1.0385579306732071
ngfs2024gcam,asia,nz2050,oil and gas,oil,2027,0.027620657984200048,1.0396722408286976
ngfs2024gcam,asia,nz2050,oil and gas,oil,2028,0.028396464418377017,1.0407865509841878
ngfs2024gcam,asia,nz2050,oil and gas,oil,2029,0.029172270852553982,1.0419008611396783
ngfs2024gcam,asia,nz2050,oil and gas,oil,2030,0.02994807728673095,1.0430151712951687
ngfs2024gcam,asia,nz2050,power,coalcap,2023,0,1
ngfs2024gcam,asia,nz2050,power,coalcap,2024,-0.003908652868357347,0.9898334265239911
ngfs2024gcam,asia,nz2050,power,coalcap,2025,-0.007817305736714695,0.9796668530479823
ngfs2024gcam,asia,nz2050,power,coalcap,2026,-0.03808367086878059,0.9009427413577628
ngfs2024gcam,asia,nz2050,power,coalcap,2027,-0.06835003600084649,0.8222186296675433
ngfs2024gcam,asia,nz2050,power,coalcap,2028,-0.09861640113291238,0.7434945179773238
ngfs2024gcam,asia,nz2050,power,coalcap,2029,-0.12888276626497827,0.6647704062871044
ngfs2024gcam,asia,nz2050,power,coalcap,2030,-0.15914913139704417,0.586046294596885
ngfs2024gcam,asia,nz2050,power,gascap,2023,0,1
ngfs2024gcam,asia,nz2050,power,gascap,2024,-8.821715954982503e-4,0.990301884345788
ngfs2024gcam,asia,nz2050,power,gascap,2025,-0.0017643431909965005,0.9806037686915762
ngfs2024gcam,asia,nz2050,power,gascap,2026,-0.0055269937914159805,0.9392392304594784
ngfs2024gcam,asia,nz2050,power,gascap,2027,-0.00928964439183546,0.8978746922273807
ngfs2024gcam,asia,nz2050,power,gascap,2028,-0.013052294992254939,0.856510153995283
ngfs2024gcam,asia,nz2050,power,gascap,2029,-0.016814945592674418,0.8151456157631852
ngfs2024gcam,asia,nz2050,power,gascap,2030,-0.0205775961930939,0.7737810775310875
ngfs2024gcam,asia,nz2050,power,hydrocap,2023,0,1
ngfs2024gcam,asia,nz2050,power,hydrocap,2024,5.301790827943384e-4,1.0038937892417221
ngfs2024gcam,asia,nz2050,power,hydrocap,2025,0.0010603581655886768,1.0077875784834442
ngfs2024gcam,asia,nz2050,power,hydrocap,2026,0.001590532376424826,1.0116813319440898
ngfs2024gcam,asia,nz2050,power,hydrocap,2027,0.002120706587260975,1.0155750854047354
ngfs2024gcam,asia,nz2050,power,hydrocap,2028,0.0026508807980971244,1.019468838865381
ngfs2024gcam,asia,nz2050,power,hydrocap,2029,0.0031810550089332737,1.0233625923260266
ngfs2024gcam,asia,nz2050,power,hydrocap,2030,0.003711229219769423,1.0272563457866721
ngfs2024gcam,asia,nz2050,power,nuclearcap,2023,0,1
ngfs2024gcam,asia,nz2050,power,nuclearcap,2024,7.732653027232784e-4,1.039189423424169
ngfs2024gcam,asia,nz2050,power,nuclearcap,2025,0.001546530605446553,1.078378846848338
ngfs2024gcam,asia,nz2050,power,nuclearcap,2026,0.00258352936300625,1.1309343970032728
ngfs2024gcam,asia,nz2050,power,nuclearcap,2027,0.0036205281205659466,1.1834899471582077
ngfs2024gcam,asia,nz2050,power,nuclearcap,2028,0.004657526878125643,1.2360454973131425
ngfs2024gcam,asia,nz2050,power,nuclearcap,2029,0.00569452563568534,1.2886010474680774
ngfs2024gcam,asia,nz2050,power,nuclearcap,2030,0.006731524393245036,1.3411565976230122
ngfs2024gcam,asia,nz2050,power,oilcap,2023,0,1
ngfs2024gcam,asia,nz2050,power,oilcap,2024,-0.0012074830335821345,0.9269756304768976
ngfs2024gcam,asia,nz2050,power,oilcap,2025,-0.0024149660671642674,0.8539512609537953
ngfs2024gcam,asia,nz2050,power,oilcap,2026,-0.0027425353426543185,0.8341410117390816
ngfs2024gcam,asia,nz2050,power,oilcap,2027,-0.003070104618144369,0.8143307625243681
ngfs2024gcam,asia,nz2050,power,oilcap,2028,-0.0033976738936344186,0.7945205133096547
ngfs2024gcam,asia,nz2050,power,oilcap,2029,-0.0037252431691244697,0.774710264094941
ngfs2024gcam,asia,nz2050,power,oilcap,2030,-0.004052812444614521,0.7549000148802275
ngfs2024gcam,asia,nz2050,power,renewablescap,2023,0,1
ngfs2024gcam,asia,nz2050,power,renewablescap,2024,0.07120429120514513,1.2021995533380632
ngfs2024gcam,asia,nz2050,power,renewablescap,2025,0.1424085824102903,1.4043991066761266
ngfs2024gcam,asia,nz2050,power,renewablescap,2026,0.25249678987490887,1.7170177143524772
ngfs2024gcam,asia,nz2050,power,renewablescap,2027,0.3625849973395275,2.0296363220288285
ngfs2024gcam,asia,nz2050,power,renewablescap,2028,0.4726732048041461,2.342254929705179
ngfs2024gcam,asia,nz2050,power,renewablescap,2029,0.5827614122687645,2.6548735373815298
ngfs2024gcam,asia,nz2050,power,renewablescap,2030,0.6928496197333832,2.967492145057881
ngfs2024gcam,china,b2ds,coal,coal,2023,0,1
ngfs2024gcam,china,b2ds,coal,coal,2024,-5.970192757848725e-4,0.9994029807242151
ngfs2024gcam,china,b2ds,coal,coal,2025,-0.001194038551569745,0.9988059614484303
ngfs2024gcam,china,b2ds,coal,coal,2026,-0.03619911876395491,0.9638008812360451
ngfs2024gcam,china,b2ds,coal,coal,2027,-0.07120419897634007,0.9287958010236599
ngfs2024gcam,china,b2ds,coal,coal,2028,-0.10620927918872508,0.893790720811275
ngfs2024gcam,china,b2ds,coal,coal,2029,-0.14121435940111024,0.8587856405988897
ngfs2024gcam,china,b2ds,coal,coal,2030,-0.1762194396134954,0.8237805603865046
ngfs2024gcam,china,b2ds,oil and gas,gas,2023,0,1
ngfs2024gcam,china,b2ds,oil and gas,gas,2024,0.01033695591440507,1.0458878236215894
ngfs2024gcam,china,b2ds,oil and gas,gas,2025,0.020673911828810055,1.0917756472431783
ngfs2024gcam,china,b2ds,oil and gas,gas,2026,0.02940238413862125,1.1305230890582665
ngfs2024gcam,china,b2ds,oil and gas,gas,2027,0.03813085644843249,1.1692705308733549
ngfs2024gcam,china,b2ds,oil and gas,gas,2028,0.04685932875824368,1.208017972688443
ngfs2024gcam,china,b2ds,oil and gas,gas,2029,0.05558780106805487,1.2467654145035314
ngfs2024gcam,china,b2ds,oil and gas,gas,2030,0.06431627337786612,1.2855128563186198
ngfs2024gcam,china,b2ds,oil and gas,oil,2023,0,1
ngfs2024gcam,china,b2ds,oil and gas,oil,2024,0.014991758976708444,1.0193508410924539
ngfs2024gcam,china,b2ds,oil and gas,oil,2025,0.02998351795341689,1.038701682184908
ngfs2024gcam,china,b2ds,oil and gas,oil,2026,0.04140268970031183,1.0534411519312472
ngfs2024gcam,china,b2ds,oil and gas,oil,2027,0.05282186144720695,1.0681806216775867
ngfs2024gcam,china,b2ds,oil and gas,oil,2028,0.06424103319410189,1.0829200914239259
ngfs2024gcam,china,b2ds,oil and gas,oil,2029,0.07566020494099701,1.0976595611702653
ngfs2024gcam,china,b2ds,oil and gas,oil,2030,0.08707937668789197,1.1123990309166045
ngfs2024gcam,china,b2ds,power,coalcap,2023,0,1
ngfs2024gcam,china,b2ds,power,coalcap,2024,-0.003844101070662601,0.9919100260284909
ngfs2024gcam,china,b2ds,power,coalcap,2025,-0.007688202141325306,0.9838200520569815
ngfs2024gcam,china,b2ds,power,coalcap,2026,-0.024256350756271198,0.9489521106092547
ngfs2024gcam,china,b2ds,power,coalcap,2027,-0.04082449937121709,0.9140841691615279
ngfs2024gcam,china,b2ds,power,coalcap,2028,-0.05739264798616298,0.879216227713801
ngfs2024gcam,china,b2ds,power,coalcap,2029,-0.07396079660110888,0.8443482862660743
ngfs2024gcam,china,b2ds,power,coalcap,2030,-0.09052894521605477,0.8094803448183475
ngfs2024gcam,china,b2ds,power,gascap,2023,0,1
ngfs2024gcam,china,b2ds,power,gascap,2024,8.261794746686875e-5,1.0046579220949527
ngfs2024gcam,china,b2ds,power,gascap,2025,1.6523589493373426e-4,1.0093158441899053
ngfs2024gcam,china,b2ds,power,gascap,2026,-2.0806518859735893e-4,0.9882694805563067
ngfs2024gcam,china,b2ds,power,gascap,2027,-5.813662721284521e-4,0.9672231169227082
ngfs2024gcam,china,b2ds,power,gascap,2028,-9.546673556595453e-4,0.9461767532891098
ngfs2024gcam,china,b2ds,power,gascap,2029,-0.0013279684391906386,0.9251303896555113
ngfs2024gcam,china,b2ds,power,gascap,2030,-0.0017012695227217318,0.9040840260219128
ngfs2024gcam,china,b2ds,power,hydrocap,2023,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2024,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2025,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2026,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2027,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2028,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2029,0,1
ngfs2024gcam,china,b2ds,power,hydrocap,2030,0,1
ngfs2024gcam,china,b2ds,power,nuclearcap,2023,0,1
ngfs2024gcam,china,b2ds,power,nuclearcap,2024,7.725471623897854e-4,1.0521539569691976
ngfs2024gcam,china,b2ds,power,nuclearcap,2025,0.0015450943247795708,1.1043079139383951
ngfs2024gcam,china,b2ds,power,nuclearcap,2026,0.0022005587345067024,1.1485577206608764
ngfs2024gcam,china,b2ds,power,nuclearcap,2027,0.0028560231442338376,1.1928075273833578
ngfs2024gcam,china,b2ds,power,nuclearcap,2028,0.0035114875539609693,1.237057334105839
ngfs2024gcam,china,b2ds,power,nuclearcap,2029,0.0041669519636881045,1.2813071408283205
ngfs2024gcam,china,b2ds,power,nuclearcap,2030,0.004822416373415236,1.3255569475508016
ngfs2024gcam,china,b2ds,power,oilcap,2023,0,1
ngfs2024gcam,china,b2ds,power,oilcap,2024,-1.1258884677736717e-4,0.8747690763994085
ngfs2024gcam,china,b2ds,power,oilcap,2025,-2.2517769355473433e-4,0.7495381527988169
ngfs2024gcam,china,b2ds,power,oilcap,2026,-2.463912490719736e-4,0.7259426260098318
ngfs2024gcam,china,b2ds,power,oilcap,2027,-2.676048045892128e-4,0.7023470992208468
ngfs2024gcam,china,b2ds,power,oilcap,2028,-2.888183601064522e-4,0.6787515724318617
ngfs2024gcam,china,b2ds,power,oilcap,2029,-3.1003191562369134e-4,0.6551560456428768
ngfs2024gcam,china,b2ds,power,oilcap,2030,-3.312454711409307e-4,0.6315605188538916
ngfs2024gcam,china,b2ds,power,renewablescap,2023,0,1
ngfs2024gcam,china,b2ds,power,renewablescap,2024,0.06354991013868216,1.1984992850710425
ngfs2024gcam,china,b2ds,power,renewablescap,2025,0.12709982027736438,1.396998570142085
ngfs2024gcam,china,b2ds,power,renewablescap,2026,0.1902667942985323,1.5943017473761758
ngfs2024gcam,china,b2ds,power,renewablescap,2027,0.25343376831970016,1.7916049246102665
ngfs2024gcam,china,b2ds,power,renewablescap,2028,0.3166007423408681,1.9889081018443573
ngfs2024gcam,china,b2ds,power,renewablescap,2029,0.3797677163620361,2.1862112790784485
ngfs2024gcam,china,b2ds,power,renewablescap,2030,0.4429346903832039,2.3835144563125383
ngfs2024gcam,china,cp,coal,coal,2023,0,1
ngfs2024gcam,china,cp,coal,coal,2024,0.006246880365989895,1.0062468803659899
ngfs2024gcam,china,cp,coal,coal,2025,0.01249376073197979,1.0124937607319797
ngfs2024gcam,china,cp,coal,coal,2026,0.01873216959204262,1.0187321695920426
ngfs2024gcam,china,cp,coal,coal,2027,0.024970578452105593,1.0249705784521055
ngfs2024gcam,china,cp,coal,coal,2028,0.03120898731216842,1.0312089873121684
ngfs2024gcam,china,cp,coal,coal,2029,0.03744739617223125,1.0374473961722313
ngfs2024gcam,china,cp,coal,coal,2030,0.04368580503229408,1.0436858050322941
